id;name;object;capital;capital_currency;capital_share;capital_share_perc;source;source_link;source_date;parent
206;Arriva DLR Limited, Sunderland ;Personenverkehr ;10.000.000;GBP;10.000.000;80.14;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Noroeste s.l., Ferrol 
207;Arriva Dolenjska in Primorska, druzba za prevoz potnikov, d.do.o., Koper/Slowenien ;;4.028.115;EUR;4.026.101;80 12 ;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;S.I.A. Societa Italiana Autoservizi S.P.A., Brescia SAIA TRASPORTI S.P.A., Brescia 
208;Arriva Durham County Limited, Sunderland/ Großbritannien ;Personenverkehr ;1.000.000;GBP;1.000.000;75.9;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Europe GmbH 
209;Arriva Finance Holding BV, Heerenveen/ Niederlande ;Holding- und Finanzierungsges ellschaft ;90;EUR;90;75.5;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Intermodal Services GmbH, Mainz 
210;Arriva Finance Lease Limited, Sunderland/Großbritan nien ;Mantelgesellschaft ;3.000.000;GBP;3.000.000;75.11;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva UK Trains Limited, Sunderland 
211;Arriva Findiv Limited, Sunderland ;Holding- gesellschaft ;100.000.000;GBP;100.000.000;75.1;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Umschlaggesellscha ft Schiene - Straße (DUSS) mbH, Bodenheim 
213;Arriva Hongarije Holding BV, Heerenveen/Niederland e ;Personenverkehr sowie Transport & Logistik ;90;EUR;90;74.9;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
216;Arriva HWGO BV, Heerenveen ;Personenverkehr ;90;EUR;90;66.67;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;FMS-WM 
217;Arriva Insurance A/S, Kastrup/Dänemark ;Versicherungs- gesellschaft ;20.000.000;DKK;20.000.000;66.67;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;FMS-WM 
221;Arriva International (Southern Europe) Limited, Sunderland/ Großbritannien ;Holding- gesellschaft ;200.000.000;EUR;200.000.000;60.48;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Transport Services s.r.o., Nitra 
222;Arriva International Finance Limited, Sunderland ;Mantelgesellschaft ;500.000.000;EUR;500.000.000;60.36;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Hungary Zrt., Budapest 
223;Arriva International Limited, Sunderland/ Großbritannien ;Mantelgesellschaft ;367.500.000;GBP;367.500.000;60.14;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Hungary Zrt., Budapest 
224;ARRIVA INVESTIMENTOS SGPS,SA, Almada/Portugal ;Managementgesel lschaft für soziale Aktivitäten ;63.050.000;EUR;63.050.000;54.7;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Oy Schenker East AB, Helsinki 
225;Arriva Italia Rail S.R.L., Milano/Italien ;Personenverkehr ;317.5;EUR;317.5;51.17;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
228;Arriva Kent Thameside Limited, Sunderland/ Großbritannien ;Personenverkehr ;3.078.491;GBP;3.078.491;47.5;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Saar-Pfalz-Bus GmbH, Saarbrücken 
229;ARRIVA LISBOA TRANSPORTES SA, Almada/Portugal ;Personenverkehr in Autos ;100;EUR;100;45 5 ;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Transportes Ferroviarios Especiales, S.A., Madrid Transfesa Portugal Lda., Lissabon 
231;Arriva Liverpool Limited, Sunderland/ Großbritannien ;Personenverkehr ;514;GBP;514;35.1;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Bundesdruckerei GmbH, Berlin 
232;Arriva London Limited, Sunderland/ Großbritannien ;Mantelgesellschaft ;400;GBP;400;33.33;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Regionalverkehr Allgäu GmbH (RVA), Oberstdorf 
248;Arriva Nitra a.s., Nitra/Slowakei ;;11.449.352;EUR;6.924.568;99.9429;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker SA, Gennevilliers 
249;Arriva Noroeste s.l., Ferrol/Spanien ;Personenverkehr ;21.038.440;EUR;21.038.440;97.2112;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Romtrans S.A., Bukarest 
250;Arriva North East Limited, Sunderland/ Großbritannien ;Holding- gesellschaft ;6.500.000;GBP;6.500.000;70.2906;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Deutsche Bahn Iberica Holding S.L., Barcelona 
251;Arriva North West Limited, Sunderland/ Großbritannien ;Personenverkehr ;1.590.910;GBP;1.590.910;51.1702;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Regio Aktiengesellschaft, Frankfurt/Main 
252;Arriva Northumbria Limited, Sunderland/ Großbritannien ;Personenverkehr ;3.000.000;GBP;3.000.000;33.3333;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Weser-Ems Busverkehr GmbH (WEB), Bremen 
253;Arriva Nove Zamky, a.s., Nove,  Zamky/ Slowakei ;Öffentlicher Straßenpersonen- verkehr ;8.861.312;EUR;5.348.688;51100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker (Asia Pacific) Pte. Ltd., Singapur 
254;Arriva Openbaar Vervoer NV, Heerenveen ;Personenverkehr ;100;EUR;100;31.5;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;ARRIVA INVESTIMENTOS SGPS,SA, Almada 
255;Arriva Passenger Services Limited, Sunderland/ Großbritannien ;Dienstleistungs- gesellschaft ;169.621.674;GBP;169.621.674;25.5;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Mobility Logistics AG, Berlin 
256;Arriva Personenvervoer Nederland BV, Heerenveen/ Niederlande ;Personenverkehr ;100;EUR;100;30.01;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;SADEM-SOCIETA PER AZIONI, Torino 
257;Arriva Plc, Sunderland/ Großbritannien ;Holding- gesellschaft ;10.219.545;GBP;10.219.545;25.1;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;TFG Transfracht Internationale Gesellschaft für Güterverkehr mbH, Frankfurt 
258;Arriva Polen Holding B.V., Heerenveen/ Niederlande ;Personenverkehr sowie Transport & Logistik ;162;EUR;162;10051;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Schenker Rail Nederland N. V., Utrecht 
259;Arriva Polska Sp. z o.o., Warszawa/Polen ;Öffentlicher Personenverkehr ;4.500.000;PLN;4.500.000;4940;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Schenker Mauritius (Malaysian Holdings) Ltd., Port Louis 
261;Arriva Praha s.r.o., Prag/Tschechien ;Personenverkehr ;140.200.000;CZK;140.200.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Broadwood Finance Company Limited, Sunderland 
262;Arriva RP Sp. z o.o., Warszawa/Polen ;Öffentlicher Personenverkehr ;10.000.000;PLN;10.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;The Tower Company GmbH, Langen 
263;Arriva Scotland West Limited, Inchinnan/ Großbritannien ;Personenverkehr ;2.000.000;GBP;2.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;DB Fernverkehr Aktiengesellschaft, Frankfurt/Main 
264;Arriva Scotrail Limited, Sunderland/ Großbritannien ;Mantelgesellschaft ;10.000.000;GBP;10.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
265;Arriva Services a.s., Kraluv Dvur/Tschechien ;Personenverkehr ;10.000.000;CZK;10.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Passenger Services Limited, Sunderland 
266;Arriva Southend Limited, Sunderland/ Großbritannien ;Personenverkehr ;1.854.000;GBP;1.854.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Personenvervoer Nederland BV, Heerenveen 
267;Arriva Southern Counties Limited, Sunderland/ Großbritannien ;Holding- gesellschaft ;110.196;GBP;110.196;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Personenvervoer Nederland BV, Heerenveen 
268;Arriva Spolka z o.o., Tourun/Polen ;Personenverkehr ;157.583.750;PLN;156.906.140179.;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Personenvervoer Nederland BV, Heerenveen 
269;Arriva Stajerska, druzba za prevoz potnikov, d.d., Maribor/Slowenien ;;2.051.765;EUR;1.557.290;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Findiv (2007) Limited, Sunderland 
270;Arriva Sverige AB, Stockholm/Schweden ;Busgesellschaft- Personenverkehr ;10.000.000;SEK;10.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Bus & Coach Holdings Limited, Sunderland 
271;Arriva Techniek BV, Heerenveen/ Niederlande ;Personenverkehr ;75;EUR;75;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Bus & Coach Holdings Limited, Sunderland 
272;Arriva Tees & District Limited, Sunderland/ Großbritannien ;Personenverkehr ;1.000.000;GBP;1.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Bus & Coach Holdings Limited, Sunderland 
273;Arriva Teplice s.r.o., Teplice/Tschechien ;Öffentlicher Personenverkehr ;4.500.000;CZK;4.500.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Europe GmbH, Berlin 
274;Arriva the Shires Limited, Sunderland/ Großbritannien ;Personenverkehr ;728.308;GBP;728.308;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Personenvervoer Nederland BV, Heerenveen 
275;Arriva Tog A/S, Kastrup/Dänemark ;Schienen- personenverkehr ;102.000.000;DKK;102.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
276;Arriva Touring BV, Heerenveen/ Niederlande ;Transport & Logistik ;75;EUR;75;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Transport Ceska Republika a.s., Prag 
277;Arriva Trains (Poland) Limited, Sunderland/ Großbritannien ;Holding- gesellschaft ;10.000.000;EUR;10.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
278;Arriva Trains Merseyside Limited, Sunderland/ Großbritannien ;Schienen- personenverkehr ;2.250.001;GBP;2.250.001;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
279;Arriva Trains Northern Limited, Sunderland/ Großbritannien ;Schienen- personenverkehr ;8.000.001;GBP;8.000.001;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
280;Arriva Trains Wales Limited/Trenau Arriva Cymru Limited, Sunderland/ Großbritannien ;Schienen- personenverkehr ;5.000.000;GBP;5.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Coöperatie W.A., Heerenveen 
281;Arriva Transpennine Limited, Sunderland/ Großbritannien ;;10.000.000;GBP;10.000.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Personenvervoer Nederland BV, Heerenveen 
282;Arriva Transport Ceska Republika a.s., Prag/Tschechien ;Holding- gesellschaft ;1.568.500.000;CZK;1.568.500.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
283;ARRIVA TRANSPORTES DA MARGEM SUL,SA, Almada/Portugal ;Personenverkehr mit Autos ;100;EUR;100;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva UK Trains Limited, Sunderland 
284;Arriva UK Trains Limited, Sunderland/ Großbritannien ;Schienen- personenverkehr ;25.000.000003;GBP;25.000.000003;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva (2007) Limited, Sunderland 
285;Arriva Vychodni Cechy a.s., Chrudim/Tschechien ;Straßen- personenverkehr ;89.121.000;CZK;89.121.000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Coöperatie W.A., Heerenveen 
286;Arriva Wadden BV, Heerenveen ;Personenverkehr ;90.6;EUR;90.6;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Motor Holdings Limited, Sunderland 
287;Arriva Waterland Rivierenland BV, Heerenveen ;Personenverkehr ;90;EUR;90;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva International Limited, Sunderland 
288;Arriva West Sussex Limited, Sunderland/ Großbritannien ;Personenverkehr ;50.002;GBP;50.002;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Coöperatie W.A., Heerenveen 
289;Arriva Yorkshire Ltd, Sunderland/ Großbritannien ;Personenverkehr ;1.429.678;GBP;1.429.678;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Europe GmbH, Berlin 
290;Arriva Zuid Europa Holding BV, Heerenveen/ Niederlande ;Personenverkehr sowie Transport & Logistik ;90;EUR;78.158;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;2014-12-31;Arriva Hongarije Holding BV, Heerenveen 
