id;name;capital;capital_currency;capital_share;capital_share_perc;source;source_link;source_date;children;parents;parent;type
598;Schenker Equipment AB, Göteborg/Schweden ;561,041;EUR;561,041;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Deutsche Bahn Iberica Holding, S.L., Barcelona ;Transport & Logistik
599;Schenker Filen 8 Aktiebolag, Göteborg/Schweden ;500;SEK;500;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker, Inc., Freeport ;Transport und Logistik
600;SCHENKER FRANCE SAS, Montaigu/Frankreich ;4713104;EUR;4199847;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Aktiengesellschaft, Essen ;Nationaler Landverkehr
601;Schenker Holdings (NZ) Limited, Auckland/Neuseeland ;5010000;NZD;5010000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Holding- gesellschaft
602;SCHENKER INDIA PRIVATE LIMITED, Neu Delhi/Indien ;9900040;INR;9890140;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker SA, Gennevilliers-Cedex ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
603;Schenker International (HK) Ltd., Hong Kong/China ;1000000;HKD;1000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Aktiengesellschaft, Essen ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
604;Schenker International (Macau) Ltd., Macau/China ;1000000;MOP;1000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Speditions- dienstleistungen
605;Schenker International AB, Göteborg/ Schweden ;5000000;SEK;5000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Holding- gesellschaft
606;SCHENKER INTERNATIONAL AKTIENGESELLSCHA FT, Essen ;100;DM;100;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Nederland Holding B.V., Utrecht ;Keine Geschäfts- tätigkeit
607;Schenker International B.V., Rotterdam/Niederlande ;2267993;EUR;2267993;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Hungaria Holding Kft., Budapest ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
608;Schenker International S.A. de C.V., Mexiko/Mexiko ;147216289;MXN;147216289;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;BTL Schenker International AB, Göteborg ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
609;Schenker Ireland Holding Limited, Dublin ;100;EUR;100;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker AKTIENGESELLSC HAFT, Essen ;Finanzierungs- gesellschaft
610;Schenker Italiana S.p.A., Peschiera Borromeo/Italien ;19968000;EUR;19968000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Oy Schenker East AB, Helsinki ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
611;Schenker Khimji's LLC, Muscat/Oman ;250;OMR;150;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker (Asia Pacific) Pte. Ltd., Singapur ;Transport & Logistik
612;Schenker Korea Ltd., Incheon/Südkorea ;1500000000;KRW;1500000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker AB, Göteborg ;Seefracht, Luftfracht Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
613;Schenker Limited, Feltham/Großbritannien ;700,095;GBP;700,095;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker AB, Göteborg ;Transport & Logistik
614;Schenker Logistics (Chengdu) Co., Ltd., Chengdu/China ;5000000;CNY;5000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;BTL Schenker North & East AB, Göteborg ;Transport & Logistik
615;Schenker Logistics (Chonging) Co. Ltd, Chonging/China2)3 ;800;USD;800;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Schweiz Holding AG, Zug ;Transport & Logistik
616;Schenker Logistics (Guangzhou) Company Ltd., Guangzhou/China ;5600000;HKD;5600000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker (Asia Pacific) Pte. Ltd., Singapur ;Transport & Logistik
617;Schenker Logistics (Malaysia) Sdn Bhd., Kuala Lumpur/Malaysia ;1000000;MYR;490400;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker (Asia Pacific) Pte. Ltd., Singapur ;Abwicklung von Zollgeschäften
618;Schenker Logistics (Shanghai) Co., Ltd., Shanghai/China ;1655720;USD;1655720;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Aktiengesellschaft, Essen ;Transport & Logistik
619;Schenker Logistics (Shenzhen) Co. Ltd., Shenzhen/China ;200;USD;200;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Property Sweden AB, Göteborg ;Transport & Logistik
620;Schenker Logistics (Suzhou) Company Ltd., Suzhou/China ;800;USD;800;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Nederland B.V., Tilburg ;Logistik- gesellschaft
621;Schenker Logistics (Thai) Ltd., Bangkok/Thailand ;4000000;THB;1960000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB US Holding Corporation, Tarrytown ;Trucking
622;Schenker Logistics (Xiamen) Co. Ltd, Xiamen/China ;750;USD;750;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Limited, Feltham ;Logistik- gesellschaft
623;Schenker Logistics AB, Göteborg/Schweden ;10000000;SEK;10000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker (Asia Pacific) Pte. Ltd., Singapur ;Transport und Logistik
624;Schenker Logistics Inc., Calamba City/Philippinen ;11000000;PHP;11000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Transport & Logistik
625;Schenker Logistics L.L.C., Abu Dhabi/VAE ;300;AED;147;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva (2007) Limited, Sunderland ;Transport & Logistik
626;Schenker Logistics S.A., Barcelona/Spanien ;1810513;EUR;1810513;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Aktiengesellschaft, Essen ;
627;Schenker Logistics Vietnam Co., Ltd., Ho Chi Minh City/Vietnam ;100;USD;51;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Frachttransport
628;Schenker Logistics, Inc., Atlanta, GA ;90,635;USD;90,635;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Stinnes Beteiligungs- Verwaltungs GmbH, Essen ;Logistik- dienstleistungen
629;Schenker Ltd., Nairobi/Kenia ;2342545000;KES;2342545000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Transport & Logistik
630;SCHENKER LUXEMBURG GMBH, Leudelange/Luxemburg ;150;EUR;150;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;ORN Omnibusverkehr Rhein-Nahe GmbH, Mainz ;Erbringung logistischer Dienstleistungen aller Art
631;Schenker Mauritanie SAS, Nouakchott ;68607000;MRO;68607000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Schweiz AG, Zürich ;Transport & Logistik
632;Schenker Mauritius (Malaysian Holdings) Ltd., Port Louis/Mauritius ;35710000;USD;35699700000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;KfW Beteili- gungsholding GmbH, Bonn ;Holding- gesellschaft
633;Schenker Mauritius (Thai Holdings) Ltd., Port Louis/Mauritius ;33110000;USD;22600886000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;TGM (Holdings) Limited, Sunderland ;Holding- gesellschaft
634;Schenker Metafores A.G. i.L., Paleo Faliro/Griechenland ;112870000;GRD;112870000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Mobility Logistics AG, Berlin ;Keine aktive Geschäftstätigkeit
635;Schenker Middle East FZE, Dubai/VAE ;1000000;AED;1000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Plc, Sunderland ;Regionalholding für den arabischen Raum, administrative Tätigkeiten und Leitungsfunktion für die Gesellschaften der Region
636;Schenker N.V., Antwerpen/Belgien ;51571879;EUR;51550941;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;TGM (Holdings) Limited, Sunderland ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
637;Schenker Namibia (Pty) Ltd., Windhoek/Namibia ;1000000;NAD;1000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;M40 Trains Limited, London ;Transport & Logistik
638;Schenker Nederland B.V., Tilburg/Niederlande ;200;EUR;200;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;GESA Gesellschaft zur Entwicklung und Sanierung von Altstandorten mbH, Berlin ;Holding
639;Schenker Nemzetközi Szallitmanyozasi es Logisztikai Kft., Szigetszentmiklos/Ung arnBudapest ;100110000;HUF;100110000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Aktiengesellschaft, Essen ;Gütertransport auf Straßen, Frachtbehandlung , Speicherung, Lagerung, Transportagentur- tätigkeit
640;Schenker North & East AB, Göteborg/Schweden ;23700001405;SEK;14052996632;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Holding Ceska Republika s.r.o., Prague ;Holding
641;Schenker of Canada Ltd., Mississauga, Ontario/Kanada ;6045500000;CAD;6045500000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Transervi S.A., Madrid ;Transport & Logistik
642;Schenker OY, Helsinki/Finnland ;4419490;EUR;4419490;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Transportes Ferroviarios Especiales, S.A., Madrid ;Spedition, Transport, Lagerhaltung, Logistik
643;Schenker Philippines, Inc., Paranaque City/Philippinen ;12000000;PHP;12000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Transportes Ferroviarios Especiales S.A., Madrid ;Transport & Logistik
644;Schenker Privpak AB, Boras/Schweden ;1500000;SEK;1500000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Transportes Ferroviarios Especiales S.A., Madrid ;Transport und Logistik
645;Schenker Property Sweden AB, Göteborg/Schweden ;5000000;SEK;5000000;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Transportes Ferroviarios Especiales, S.A., Madrid ;Immobilien- gesellschaft
646;Schenker Re Limited, Dublin/Irland ;635;EUR;635;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Transportes Ferroviarios Especiales, S.A., Madrid ;Rückversiche- rungsgesellschaft
647;Schenker Romtrans S.A., Bukarest/Rumänien ;2439800;RON;2426600;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;ARRIVA TRANSPORTES DA MARGEM SUL,SA, Almada ;Transport & Logistik
648;Schenker SA, Gennevilliers- Cedex/Frankreich ;55805022;EUR;55776812;100;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;ARRIVA PORTUGAL – TRANSPORTES LDA, Guimaraes ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
649;Schenker Saudi Arabia LLC, Riyadh/Saudi Arabien ;500;SAR;450;90;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Intertec Beteiligungs- GmbH, Berlin ;Spedition, Luft- und Seefracht
650;Schenker Schweiz AG, Zürich/Schweiz ;4500000;CHF;4500000;80;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Schenker Italiana S.p.A., Peschiera Borromeo ;Einkauf, Verkauf, Verwaltung, Vermittlung, Verpachtung oder sonstige Bewirtschaftung von Transportmitteln zu Lande, zu Wasser und in der Luft
651;Schenker Shared Services (Nanjing) Co. Ltd., Nanjing/China2)3) ;1000000;USD;1000000;80;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;DB Schenker Rail Aktiengesellschaft, Mainz ;Entwicklung von Computersoftware , Verkauf und Wartung
652;Schenker Singapore (PTE) Ltd., International Forwarders, Singapur/Singapur ;35405000;SGD;35405000;80;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Arriva Italia s.r.l., Milano ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
653;Schenker South Africa (Pty) Ltd., Johannesburg/ Südafrika ;4800000;ZAR;4800000;75;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Transportes Ferroviarios Especiales, S.A., Madrid ;Spedition, Transport, Lagerhaltung, Logistik und verwandte Dienstleistungen
654;Schenker Sp. z o.o., Warschau/Polen ;186294430;PLN;185586511;75;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Deutsche Umschlag- ges. Schiene - Straße (DUSS) mbH, Bodenheim ;Europäische Landverkehre, nationale Distri- bution, weltweite Seefracht sowie die damit verbun- dene Logistik
655;Schenker Transitarios, S.A., Loures/Portugal ;501,863;EUR;458,151;70;Beteiligungsbericht des Bundes 2015;https://www.bundesfinanzministerium.de/Content/DE/Standardartikel/Themen/Bundesvermoegen/Privatisierungs_und_Beteiligungspolitik/Beteiligungspolitik/Beteiligungsberichte/beteiligungsbericht-des-bundes-2015.pdf?__blob=publicationFile&v=6;31.12.2014;;;Omnibusverkehr Franken GmbH (OVF), Nürnberg ;Transport-, Fracht-und Lagergeschäft in Portugal und grenzüberschrei- tend
