344,NV Personeel de,Personal-,1.815.121,1.815.121,100,Arriva
,"Noord-Westhoek,",dienstleistungen,,,,Personenvervoer
,Heerenveen/,,,,,"Nederland BV,"
,Niederlande,,,,,Heerenveen
,,,,,,
345,NVO Nahverkehr,Personenbeförde-,150.000,150.000,100,BVO Busverkehr
,"Ostwestfalen GmbH,",rung mit Kfz im,,,,"Ostwestfalen GmbH,"
,Münster/Westfalen,Linienverkehr,,,,Bielefeld
,,,,,,
346,"Omfesa Logistica S.A.,",,2.000.00060.000,1.000.00030.000,50,Transportes
,Madrid/Spanien,,,,,Ferroviarios
,,,,,,"Especiales S.A.,"
,,,,,,Madrid
,,,,,,
347,Omnibusverkehr,Personenverkehr,3.580.000,3.580.000,100,DB Regio
,"Franken GmbH (OVF),",mit Kfz im Linien-,,,,"Aktiengesellschaft,"
,Nürnberg,und Gelegenheits-,,,,Frankfurt/Main
,,verkehr,,,,
348,ORN Omnibusverkehr,Personenverkehr,3.580.000,3.580.000,100,DB Regio
,"Rhein-Nahe GmbH,",mit Kfz im Linien-,,,,"Aktiengesellschaft,"
,Mainz1)3),und Gelegen-,,,,Frankfurt/Main
,,heitsverkehr,,,,
,,,,,,
349,"Oy Schenker East AB,","Spedition, Trans-",16.820.000,16.820.000,100,DB Mobility Logistics
,Helsinki/Finnland,"port,",,,,"AG, Berlin"
,,"Lagerhaltung,",,,,
,,Logistik und ver-,,,,
,,wandte Dienst-,,,,
,,leistungen,,,,
,,,,,,
350,Panturist Dionicko,Handel mit,23.768.800 HRK,23.695.117,"99,69",Arriva Hrvatska
,drustvo za prijevoz,"Kraftwagen,",,HRK,,"d.o.o., Osijek"
,"putnika i tutizam d.d.,",Instandhaltung,,,,
,Osijek/Kroatien,und Reparatur von,,,,
,,"Kraftwagen etc.,",,,,
,,"Großhandel,",,,,
,,"Einzelhandel,",,,,
,,Personenbeförder,,,,
,,"ung, Spedition",,,,
,,,,,,
351,Pickerings Transport,Produktions-,1.244.500,1.244.500,100,Arriva (2007)
,"Services Limited,",gesellschaft,GBP,GBP,,"Limited, Sunderland"
,Sunderland/,,,,,
,Großbritannien,,,,,
,,,,,,
352,PKV,"Planung, Errich-",102.260,51.130,50,DB Mobility Logistics
,Planungsgesellschaft,tung und Betrieb,,,,"AG, Berlin"
,kombinierter Verkehr,eine öffentl. Um-,,,,
,"Duisburg mbH,",schlaganlage in,,,,
,Duisburg,Duisburg-Ruhrort-,,,,
,,Hafen,,,,
,,,,,,
353,Precision National,Mantelgesellschaft,5.542.000,5.542.000,100,DB US Holding
,"Plating Services, Inc.,",,USD,USD,,"Corporation,"
,Tarrytown NY/USA,,,,,Tarrytown
,,,,,,
,,,,,,
354,"Premier Buses Ltd,",Personenverkehr,2.000.000,2.000.000,100,Arriva the Shires
,Sunderland/,,GBP,GBP,,"Limited, Sunderland"
,Großbritannien,,,,,
,,,,,,
355,"PROBO BUS a.s.,",Personenverkehr,10.000.000 CZK,10.000.000,100,DB Czech Holding
,Kraluv Dvur/Tschechien,,,CZK,,"s.r.o., Rudna"
,,,,,,
356,"PT REAL, spol. s.r.o.,",Service-,20.000.000 CZK,20.000.000,100,"Arriva Services a.s.,"
,Kraluv Dvur,gesellschaft,,CZK,,Kraluv Dvur
,,,,,,
357,Ragnarök,Anbieter von,100.000,94.000,94,Deutsche
,Vermögensverwaltung,Nebendienst-,,,,"Pfandbriefbank AG,"
,"AG & Co. KG, München",leistungen:,,,,München
,,Verwaltung,,,,
,,eigenen,,6000,6,Immo Invest Real
,,"Vermögens,",,,,"Estate GmbH,"
,,einschließlich,,,,München
,,"Erwerb, Halten",,,,
,,und Veräußern,,,,
,,von Beteiligungen,,,,
,,sowie von,,,,
,,Immobilien,,,,
358,Rail Express Systems,Schienen-,11.762.000,11.762.000,100,"RES December Ltd,"
,"Ltd, Doncaster/",personenverkehr,GBP,GBP,,Doncaster
,Großbritannien,,,,,
,,,,,,
359,Rail Service Center,,2.502.500,2.502.5001.276.,10051,DB Schenker Rail
,"Rotterdam B. V.,",,,275,,"Nederland N. V.,"
,Rotterdam/Niederlande,,,,,Utrecht
,,,,,,
360,"RailLink B.V.,","Betreiben,",750.000,187.500,25,DB Fernverkehr
,Amsterdam/,"Betreuen,",,,,"Aktiengesellschaft,"
,Niederlande,Entwickeln und,,,,Frankfurt/Main
,,Pflegen einer,,,,
,,derzeit,,,,
,,entstehenden IT-,,,,
,,Lösung,,,,
,,,,,,
361,"RBH Logistics GmbH,","Erbringung,",511.300,511.300,100,DB Schenker Rail
,Gladbeck,Vermarktung und,,,,"Aktiengesellschaft,"
,,Vertrieb von,,,,Mainz
,,Logistikdienst-,,,,
,,leistungen,,,,
,,,,,,
362,RBO Regionalbus,Personenbeför-,3.580.000,3.580.000,100,DB Regio
,"Ostbayern GmbH,",derung mit Kfz im,,,,"Aktiengesellschaft,"
,Regensburg,Linien- und Gele-,,,,Frankfurt/Main
,,genheitsverkehr,,,,
,,,,,,
363,"RDS bus s.r.o.,",Personenbeförde-,2.072.000,2.072.000,100,RBO Regionalbus
,Babylon,rung im Straßen-,CZK,CZK,,"Ostbayern GmbH,"
,,verkehr und,,,,Regensburg
,,öffentlichen,,,,
,,Linienverkehr,,,,
,,,,,,
364,Regional Bus Stuttgart,Personenbeför-,4.091.000,4.091.000,100,DB Regio
,"GmbH, RBS, Stuttgart",derung im Linien-,,,,"Aktiengesellschaft,"
,,und Gelegenheits-,,,,Frankfurt/Main
,,verkehr,,,,
,,,,,,
365,Regionalbus,Personenbeförde-,3.580.000,3.580.000,100,DB Regio
,Braunschweig GmbH –,rung mit Kfz im,,,,"Aktiengesellschaft,"
,"RBB, - Braunschweig",Linien- und Gele-,,,,Frankfurt/Main
,,genheitsverkehr,,,,
,,,,,,
366,Regionalverkehr Allgäu,Personenbeför-,410.000,287.000,70,Regionalverkehr
,"GmbH (RVA),",derung mit Kfz im,,,,Oberbayern
,Oberstdorf,Linienverkehr,,,,Gesellschaft mit
,,,,,,beschränkter
,,,,,,"Haftung, München"
,,,,,,
367,Regionalverkehr,Personenbeför-,4.602.000,4.602.000,100,DB Regio
,"Kurhessen GmbH,",derung mit Kfz im,,,,"Aktiengesellschaft,"
,"(RKH), Kassel1)3)",Linienverkehr,,,,Frankfurt/Main
,,,,,,
368,Regionalverkehr,Personenbeför-,3.580.000,3.580.000,100,DB Regio
,Oberbayern,derung mit Kfz,,,,"Aktiengesellschaft,"
,Gesellschaft mit,,,,,Frankfurt/Main
,"beschränkter Haftung,",,,,,
,München 1)3),,,,,
369,Regio-Verkehrsverbund,Die Gesellschaft,62.000,15.500,25,DB Regio
,"Freiburg GmbH (RVF),",nimmt für das Ver-,,,,"Aktiengesellschaft,"
,Freiburg,bundgebiet Auf-,,12.400,20,Frankfurt/Main
,,gaben einer Ver-,,,,SBG SüdbadenBus
,,kehrskooperation,,,,"GmbH, Freiburg im"
,,nach § 9 ÖPNVG,,,,Breisgau
,,Baden-Württem-,,,,
,,berg wahr,,,,
,,,,,,
370,"Rengaslinja Oy,",Lagerung und,84.500,84.500,100,Oy Schenker East
,Helsinki/Finnland,Logistik,,,,"AB, Helsinki"
,,,,,,
371,"Rheinpfalzbus GmbH,",Personen-,175.000,175.000,100,BRN Busverkehr
,Ludwigshafen,beförderung mit,,,,Rhein-Neckar
,,Kraftfahrzeugen,,,,"GmbH, Mannheim"
,,(überwiegned,,,,
,,Omnibussen) im,,,,
,,Linienverkehr,,,,
,,,,,,
372,RIVIERA TRASPORTI,,120.000,96.000,80,"Arriva Italia s.r.l.,"
,"LINEA S.P.A.,",,,,,Milano
,Imperia/Italien,,,,,
,,,,,,
373,RMV Rhein-Mosel,Personenbeför-,3.580.000,2.681.420,"74,9",DB Regio
,Verkehrsgesellschaft,derung mit Kfz im,,,,"Aktiengesellschaft,"
,"mbH, Koblenz1)3)",Linien- und Gele-,,,,Frankfurt/Main
,,genheitsverkehr,,,,
,,,,,,
374,RVE Regionalverkehr,Personenbeförde-,500.000,500.000,100,BVR Busverkehr
,Euregio Maas-Rhein,rung mit Kfz im,,,,"Rheinland GmbH,"
,"GmbH, Aachen",Linienverkehr,,,,Düsseldorf
,,einschl. des nicht,,,,
,,genehmigungspfl.,,,,
,,"Verkehrs, im Ge-",,,,
,,legenheitsverkehr,,,,
,,,,,,
375,RVN Regionalverkehr,Personenbeförder,50.000,50.000,100,BVR Busverkehr
,"Niederrhein GmbH,",ung mit Kfz im,,,,"Rheinland GmbH,"
,Wesel,Linienverkehr,,,,Düsseldorf
,,einschl. des nicht,,,,
,,genehmigungspfl.,,,,
,,"Verkehrs, im",,,,
,,Gelegenheits-,,,,
,,verkehr,,,,
,,,,,,
376,RVS,Personenbeför-,4.091.000,4.091.000,100,DB Regio
,Regionalbusverkehr,derung mit Kfz im,,,,"Aktiengesellschaft,"
,"Südwest GmbH,",Linien- und Gele-,,,,Frankfurt/Main
,Karlsruhe1)3),genheitsverkehr,,,,
,,,,,,
377,S.A.B. AUTOSERVIZI,Personenverkehr,10.000.000,10.000.000,100,"Arriva Italia s.r.l.,"
,"S.R.L., Bergamo/Italien",,,,,Milano
,,,,,,
378,S.A.L. Servizi,Personenverkehr,2.550.000,2.550.000,100,"Arriva Italia s.r.l.,"
,automobilistici Lecchesi,,,,,Milano
,"S.R.L., Lecco/Italien",,,,,
,,,,,,
379,S.I.A. Societa Italiana,Personenverkehr,12.000.000,12.000.000,100,"Arriva Italia s.r.l.,"
,"Autoservizi S.P.A.,",,,,,Milano
,Brescia/Italien,,,,,
380,Saarländische,Koordinierung von,60.000,15.000,3025,Saar-Pfalz-Bus
,Nahverkehrs-Service,verbundbezog-,,,,"GmbH, Saarbrücken"
,"GmbH, Völklingen",enen Aufgaben,,,,DB Regio
,,des öffentlichen,,10.000,"16,67","Aktiengesellschaft,"
,,Personennah-,,,,Frankfurt am Main
,,verkehrs,,,,
,,,,,,
381,"Saar-Pfalz-Bus GmbH,",Personenbeförde-,4.602.000,4.602.000,100,DB Regio
,Saarbrücken1)3),rung mit Kfz im,,,,"Aktiengesellschaft,"
,,Linien- und Gele-,,,,Frankfurt/Main
,,genheitsverkehr,,,,
,,,,,,
382,SAB Piemonte S.r.l. a,"Personenverkehr,",7.500.000,7.500.000,100,"Arriva Italia s.r.l.,"
,"socio unico, Grugliasco",Management-,,,,Milano
,(TO)/Italien,gesellschaft,,,,
,,,,,,
383,SADEM-SOCIETA’,Personenverkehr,2.080.000,2.080.000,100,SAB Piemonte S.r.l.
,"PER AZIONI,",,,,,"a socio unico,"
,Torino/Italien,,,,,Grugliasco (TO)
,,,,,,
384,SAIA TRASPORTI,Personenverkehr,5.700.000,5.700.000,100,"Arriva Italia s.r.l.,"
,"S.P.A., Brescia/Italien",,,,,Milano
,,,,,,
385,"S-Bahn Berlin GmbH,",Erbringung und,76.694.000,76.694.000,100,DB Regio
,Berlin,Vermarktung von,,,,"Aktiengesellschaft,"
,,Eisenbahnver-,,,,Frankfurt/Main
,,kehrsleistungen in,,,,
,,Berlin und Umland,,,,
,,,,,,
386,S-Bahn Hamburg,Erbringung und,10.226.000,10.226.000,100,DB Regio
,"GmbH, Hamburg",Vermarktung von,,,,"Aktiengesellschaft,"
,,Eisenbahnver-,,,,Frankfurt/Main
,,kehrsleistungen in,,,,
,,Hamburg und Um-,,,,
,,land,,,,
,,,,,,
387,SBG SüdbadenBus,Personenbeförde-,3.580.000,3.580.000,100,DB Regio
,"GmbH, Freiburg",rung mit Kfz im,,,,"Aktiengesellschaft,"
,,Linien- und,,,,Frankfurt/Main
,,Gelegenheits-,,,,
,,verkehr,,,,
,,,,,,
388,"Scanspol Sp.zo.o.,",Transport &,577.600,577.600,100,Schenker Sp.z
,Warschau,Logistik,PLN,PLN,,"o.o.,Warschau"
,,,,,,
389,"Scantrans SAS,",Transport &,237.450,237.450,100,"Schenker SA,"
,Gennevilliers-,Logistik,,,,Gennevilliers
,Cedex/Frankreich,,,,,
,,,,,,
390,"SCHENKER & Co. AG,","Spedition,",2.906.800,2.470.780,85,Schenker
,Wien/Österreich,"Transport,",,,,"Aktiengesellschaft,"
,,"Lagerhaltung,",,,,Essen
,,Logistik und,,436.020,15,Stinnes Handel
,,verwandte,,,,GmbH & Co.
,,Dienstleistungen,,,,Beteiligungs OHG
,,,,,,Mülheim/Ruhr
,,,,,,
391,Schenker (Asia Pacific),Transport &,100.000,100.000,100,Schenker
,"Pte. Ltd.,",Logistik,SGD,SGD,,"Aktiengesellschaft,"
,Singapur/Singapur,,,,,Essen
,,,,,,
392,"Schenker (H.K.) Ltd.,",Transport &,6.000.000,6.000.000,100,Schenker (Asia
,Hong Kong/China,Logistik,HKD,HKD,,"Pacific) Pte. Ltd.,"
,,,,,,Singapur
393,"Schenker (Ireland) Ltd.,",Speditions-,588.436,588.436,100,DB Mobility Logistics
,Shannon/Irland,dienstleistungen,,,,"AG, Berlin"
,,,,,,
394,"Schenker (L.L.C),",Betreiben von,4.000.000,2.400.000,60,Schenker Middle
,Dubai/VAE,Schiffscharter und,AED,AED,,"East FZE, Dubai"
,,"Reedereien,",,,,
,,Dienstleistungen,,,,
,,zum Be- und,,,,
,,Entladen von,,,,
,,Frachtgut,,,,
,,,,,,
395,Schenker (Lao) Sole,Agenturdienstleist,1.000.000.000,1.000.000.000,100,Schenker (Asia
,"Co., Ltd.,","ungen, Transport",LAK,LAK,,"Pacific) Pte. Ltd.,"
,Vientiane/Laos,& Logistik,,,,Singapur
,,,,,,
396,"Schenker (NZ) Ltd.,",Verkehr,200.100,200.100,100,Schenker Holdings
,Auckland/Neuseeland,,NZD,NZD,,"(NZ) Limited,"
,,,,,,Auckland
,,,,,,
397,"Schenker (Thai) Ltd.,",Transport &,40.000.000,40.000.000,100,Schenker (Thai)
,Bangkok/Thailand,Logistik,THB,THB,,"Holdings Ltd,"
,,,,,,Bangkok
,,,,,,
398,"Schenker A.E.,",Durchführung,770.892572.040,770.892572.040,100,DB Mobility Logistics
,Athen/Griechenland,jedweder Art,,,,"AG, Berlin"
,,inländischer und,,,,
,,internationaler,,,,
,,Beförderung von,,,,
,,"Handelswaren,",,,,
,,"Rohstoffen,",,,,
,,Maschinen und,,,,
,,Handelsgütern,,,,
,,,,,,
399,"Schenker A/S,",Transport &,60.001.000,60.001.000,100,DB Danmark Holding
,Hvidovre/Dänemark,Logistik,DKK,DKK,,"ApS, Hvidovre"
,,,,,,
400,"SCHENKER AB,",Transport &,143.000.000,143.000.000,100,Schenker North &
,Göteborg/Schweden,Logistik,SEK,SEK,,"East AB, Göteborg"
,,,,,,
401,"Schenker Akeri AB,",Transport &,2.000.000,2.000.000,100,"Schenker AB,"
,Göteborg/Schweden,Logistik,SEK,SEK,,Göteborg
,,,,,,
402,Schenker,Nationale und,99.958.589,99.958.589,100,DB Mobility Logistics
,"Aktiengesellschaft,",internationale,,,,"AG, Berlin"
,Essen,"Spedition zu Land,",,,,
,,zu Wasser und,,,,
,,zur Luft,,,,
,,,,,,
403,"Schenker Angola,",Transport-,10.000.000 AOA,9.990.000 AOA,"99,9",DB Mobility Logistics
,"Limitada,",unternehmen,,,,AG
,Luanda/Angola,,,,,
404,Schenker Argentina,Transport &,11.908.8967.158,11.908.8967.158,100,Schenker
,"S.A., Buenos",Logistik,.896,.896,,"Aktiengesellschaft,"
,Aires/Argentinien,,ARS,ARS,,Essen
,,,,,,
405,"Schenker AS,",Erschließung und,100.000.000,100.000.000,100,DB Mobility Logistics
,Oslo/Norwegen,Produktion von,NOK,NOK,,"AG, Berlin"
,,Transport und,,,,
,,Logistik und,,,,
,,anderen,,,,
,,verwandten,,,,
,,Dienstleistungen,,,,
406,Schenker Australia Pty.,"Spedition,",92.830.004,92.830.004,100,Schenker (Asia
,"Ltd.,","Transport,",AUD,AUD,,"Pacific) Pte. Ltd.,"
,Alexandria/Australien,"Lagerhaltung,",,,,Singapur
,,Logistik und,,,,
,,verwandte,,,,
,,Dienstleistungen,,,,
,,,,,,
407,Schenker BITCC,Zollabfertigung,1.500.000,1.500.000,100,Schenker BITCC
,Customs Broker,,CNY,CNY,,Logistics (Beijing)
,"(Beijing) Co. Ltd.,",,,,,"Co., Ltd., Beijing"
,Beijing/China,,,,,
,,,,,,
408,Schenker BITCC,Transport &,47.179.451,33.025.616,70,Schenker
,logistics Logistics,Logistik,CNY,CNY,,International (HK)
,"(Beijing) Co., Ltd.,",,,,,"Ltd., Hong Kong"
,Bejing/China,,,,,
,,,,,,
409,Schenker Business,Speditions-,3.400.000 RUB,3.400.000 RUB,100,Oy Schenker East
,"Services LLC, Moskau",dienstleistungen,,,,"AB, Helsinki"
,,,,,,
410,"Schenker Cargo Oy,","Transport,",8.847.650,8.847.650,100,Oy Schenker East
,Turku,Lagerung und,,,,"AB, Helsinki"
,,andere logistische,,,,
,,Dienstleistungen,,,,
,,in Finnland und im,,,,
,,Ausland,,,,
,,,,,,
411,"Schenker Chile S.A.,",Transport &,598.626.216,598.446.628,"99,97",Schenker
,Santiago/Chile,Logistik,CLP,CLP,,"Aktiengesellschaft,"
,,,,179.588,"0,03",Essen
,,,,CLP,,Schenker Argentina
,,,,,,"S.A., Buenos Aires"
,,,,,,
412,"Schenker China Ltd.,",Speditions-,6.307.450,6.307.450,100,Schenker
,Shanghai/China,leistungen,USD,USD,,International (HK)
,,,,,,"Ltd., Hong Kong"
,,,,,,
413,Schenker Consulting,Transport &,7.000.000,7.000.000,100,"Schenker AB,"
,"AB,",Logistik,SEK,SEK,,Göteborg
,Göteborg/Schweden,,,,,
,,,,,,
414,"Schenker d.d.,",Sämtliche Spedi-,1.553.368,1.553.368,100,DB Mobility Logistics
,Ljubljana/Slowenien,tionsdienstleis-,,,,"AG, Berlin"
,,tungen,,,,
,,,,,,
415,"Schenker d.o.o.,",Straßentrans-,2.358.700 HRK,2.358.700 HRK,100,DB Mobility Logistics
,ZagrebRugvica/,"porte, Lastum-",,,,"AG, Berlin"
,Kroatien,ladung und das,,,,
,,Lagern von,,,,
,,Gegenständen,,,,
,,,,,,
416,Schenker Dedicated,Transport und,500.000,500.000,100,BTL Schenker North
,"Services AB,",Logistik,SEK,SEK,,"& East AB, Göteborg"
,Göteborg/Schweden,,,,,
,,,,,,
417,Schenker Deutschland,Nationale und,51.129,51.129,100,Schenker
,"AG, Frankfurt/Main",internationale,,,,"Aktiengesellschaft,"
,,Spedition zu,,,,Essen
,,"Lande, Wasser",,,,
,,und Luft,,,,
,,,,,,
418,Schenker Direct,Spedition,20.000.000 DM,20.000.000 DM,100,Schenker
,"Production GmbH,",,,,,Aktiengesellschaft
,Lübeck,,,,,
419,Schenker Distribution,Internationale und,20.300.000 PHP,19.997.530 PHP,"98,51",Schenker
,"Solutions, Inc.,",inländische Luft-,,,,"Philippines, Inc."
,Paranaque,und,,,,Paranaque City
,City/Philippinen,Seefrachtspedition,,,,
,,und,,,,
,,Logistikdienst-,,,,
,,leistungen,,,,
,,,,,,
420,Schenker do Brasil,"Spedition,",1.156.103,1.156.103,100,Schenker
,Transportes,"Transport,",BRL,BRL,,"Aktiengesellschaft,"
,"Internacionais Ltda.,","Lagerhaltung,",,,,Essen
,Sao Paulo/Brasilien,Logistik und,,,,
,,verwandte,,,,
,,Dienstleistungen,,,,
,,,,,,
421,"Schenker Egypt Ltd.,",Löschung von,2.000.000,1.200.0001.999.,"60100,0",Schenker Middle
,Kairo/Ägypten,"Land-, Luft- und",EGP,900,0,"East FZE, Dubai"
,,Seefrachtladung-,,EGP,,Schenker
,,en Verzollungs-,,100 EGP,"0,00",Aktiengesellschaft
,,"service, Waren-",,,,
,,"lagerung, etc.",,,,
,,,,,,
422,Schenker Equipment,Transport &,561.041,561.041,100,BTL Schenker North
,"AB,",Logistik,,,,"& East AB, Göteborg"
,Göteborg/Schweden,,,,,
,,,,,,
423,Schenker Filen 8,Transport und,500.000,500.000,100,Schenker Property
,"Aktiebolag,",Logistik,SEK,SEK,,"Sweden AB,"
,Göteborg/Schweden,,,,,Göteborg
,,,,,,
424,SCHENKER FRANCE,Nationaler,4.713.104,4.199.847,"89,11","Joyau S.A.,"
,"SAS,",Landverkehr,,,,Montaigu
,Montaigu/Frankreich,,,513.257,"10,89","Schenker SA,"
,,,,,,Gennevilliers-Cedex
,,,,,,
425,Schenker Holdings,Holding-,5.010.000,5.010.000,100,Schenker (Asia
,"(NZ) Limited,",gesellschaft,NZD,NZD,,"Pacific) Pte. Ltd.,"
,Auckland/Neuseeland,,,,,Singapur
,,,,,,
426,SCHENKER INDIA,"Spedition,",9.900.040,9.890.140,"99,9991",Schenker
,"PRIVATE LIMITED,","Transport,",INR,INR,"00,00","Aktiengesellschaft,"
,Neu Delhi/Indien,"Lagerhaltung,",,,,Essen
,,Logistik und,,9.900,"0,000.0",Schenker Singapore
,,verwandte,,,01,"(PTE) Ltd.,"
,,Dienstleistungen,,,,International
,,,,,,Forwarders
,,,,,,
427,Schenker International,"Spedition,",1.000.000,1.000.000,100,Schenker (Asia
,"(HK) Ltd., Hong","Transport,",HKD,HKD,,"Pacific) Pte. Ltd.,"
,Kong/China,"Lagerhaltung,",,,,Singapur
,,Logistik und,,,,
,,verwandte,,,,
,,Dienstleistungen,,,,
,,,,,,
428,Schenker International,Speditions-,1.000.000,1.000.000,100,Schenker
,"(Macau) Ltd.,",dienstleistungen,MOP,MOP,,International (HK)
,Macau/China,,,,,"Ltd., Hong Kong"
,,,,,,
429,Schenker International,Holding-,5.000.000,5.000.000,100,Schenker
,"AB, Göteborg/",gesellschaft,SEK,SEK,,"Aktiengesellschaft,"
,Schweden,,,,,Essen
430,SCHENKER,Keine Geschäfts-,100.000,100.000,100,Schenker
,INTERNATIONAL,tätigkeit,DM,DM,,"Aktiengesellschaft,"
,AKTIENGESELLSCHA,,,,,Essen
,"FT, Essen",,,,,
,,,,,,
431,Schenker International,"Spedition,",2.267.993,2.267.993,100,Schenker Nederland
,"B.V.,","Transport,",,,,"B.V., Tilburg"
,Rotterdam/Niederlande,"Lagerhaltung,",,,,
,,Logistik und,,,,
,,verwandte,,,,
,,Dienstleistungen,,,,
,,,,,,
432,Schenker International,"Spedition,",147.216.289,147.216.289,100,Schenker
,"S.A. de C.V.,","Transport,",MXN,MXN,,"Aktiengesellschaft,"
,Mexiko/Mexiko,"Lagerhaltung,",,,,Essen
,,Logistik und,,,,
,,verwandte,,,,
,,Dienstleistungen,,,,
,,,,,,
433,Schenker Ireland,Finanzierungs-,100.000,100.000,100,Schenker
,"Holding Limited, Dublin",gesellschaft,,,,"Aktiengesellschaft,"
,,,,,,Essen
,,,,,,
434,Schenker Italiana,"Spedition,",19.968.000,19.968.000,100,DB Mobility Logistics
,"S.p.A., Peschiera","Transport,",,,,"AG, Berlin"
,Borromeo/Italien,"Lagerhaltung,",,,,
,,Logistik und,,,,
,,verwandte,,,,
,,Dienstleistungen,,,,
,,,,,,
435,"Schenker Khimji's LLC,",Transport &,250.000,150.000,60,Schenker Middle
,Muscat/Oman,Logistik,OMR,OMR,,"East FZE, Dubai"
,,,,,,
436,"Schenker Korea Ltd.,","Seefracht,",1.500.000.000,1.500.000.000,100,Schenker
,Incheon/Südkorea,Luftfracht,KRW,KRW,,"Aktiengesellschaft,"
,,"Spedition,",,,,Essen
,,"Transport,",,,,
,,"Lagerhaltung,",,,,
,,Logistik und,,,,
,,verwandte,,,,
,,Dienstleistungen,,,,
,,,,,,
437,"Schenker Limited,",Transport &,700.095,700.095,100,DB (UK) Holding
,Feltham/Großbritannien,Logistik,GBP,GBP,,"Investments Limited,"
,,,,,,Doncaster
438,Schenker Logistics,Transport &,5.000.000,5.000.000,100,Schenker
,"(Chengdu) Co., Ltd.,",Logistik,CNY,CNY,,International (HK)
,Chengdu/China,,,,,"Ltd., Hong Kong"
,,,,,,
439,Schenker Logistics,Transport &,800.000,800.000,100,Schenker
,"(Chonging) Co. Ltd,",Logistik,USD,USD,,International (HK)
,Chonging/China2)3,,,,,"Ltd., Hong Kong"
,,,,,,
440,Schenker Logistics,Transport &,5.600.000,5.600.000,100,Schenker
,(Guangzhou) Company,Logistik,HKD,HKD,,International (HK)
,"Ltd., Guangzhou/China",,,,,"Ltd., Hong Kong"
,,,,,,
441,Schenker Logistics,Abwicklung von,1.000.000,490400.000,4940,Schenker Mauritius
,"(Malaysia) Sdn Bhd.,",Zollgeschäften,MYR,MYR,,(Malaysian Holdings)
,Kuala Lumpur/Malaysia,,,,,"Ltd., Port Louis"
442,Schenker Logistics,Transport &,1.655.720,1.655.720,100,Schenker
,"(Shanghai) Co., Ltd.,",Logistik,CNY200.000,CNY200.000,,International (HK)
,Shanghai/China,,USD,USD,,"Ltd., Hong Kong"
,,,,,,
443,Schenker Logistics,Transport &,200.000,200.000,100,Schenker
,"(Shenzhen) Co. Ltd.,",Logistik,USD,USD,,International (HK)
,Shenzhen/China,,,,,"Ltd., Hong Kong"
,,,,,,
444,Schenker Logistics,Logistik-,800.000,800.000,100,Schenker
,(Suzhou) Company,gesellschaft,USD,USD,,International (HK)
,"Ltd., Suzhou/China",,,,,"Ltd., Hong Kong"
,,,,,,
445,Schenker Logistics,Trucking,4.000.000 THB,1.960.000 THB,49,Schenker (Asia
,"(Thai) Ltd.,",,,,,"Pacific) Pte. Ltd.,"
,Bangkok/Thailand,,,,,Singapur
,,,,1.000 THB,"0,00","Schenker (Thai) Ltd.,"
,,,,,,Bangkok
,,,,,,
446,Schenker Logistics,Logistik-,750.000,750.000,100,Schenker
,"(Xiamen) Co. Ltd,",gesellschaft,USD,USD,,International (HK)
,Xiamen/China,,,,,"Ltd., Hong Kong"
,,,,,,
447,"Schenker Logistics AB,",Transport und,10.000.000,10.000.000,100,"Schenker AB,"
,Göteborg/Schweden,Logistik,SEK,SEK,,Göteborg
,,,,,,
448,"Schenker Logistics Inc.,",Transport &,11.000.000,11.000.000,100,Schenker
,Calamba,Logistik,PHP,PHP,,"Philippines, Inc.,"
,City/Philippinen,,,,,Paranaque City
,,,,,,
449,Schenker Logistics,Transport &,300.000 AED,147.000 AED,49,Schenker Middle
,"L.L.C., Abu Dhabi/VAE",Logistik,,,,East FZE
,,,,,,
450,Schenker Logistics,,1.810.513,1.810.513,100,Deutsche Bahn
,"S.A.,",,,,,"Iberica Holding, S.L.,"
,Barcelona/Spanien,,,,,Barcelona
,,,,,,
451,Schenker Logistics,Frachttransport,100.000 USD,51.000 USD,51,Schenker (Asia
,"Vietnam Co., Ltd., Ho",,,,,"Pacific) Pte. Ltd.,"
,Chi Minh City/Vietnam,,,,,Singapur
,,,,,,
452,"Schenker Logistics,",Logistik-,90.635,90.635,100,"Schenker, Inc.,"
,"Inc., Atlanta, GA",dienstleistungen,USD,USD,,Freeport
,,,,,,
453,"Schenker Ltd.,",Transport &,2342.545.000,2342.545.000,100,Schenker
,Nairobi/Kenia,Logistik,KES,KES,,"Aktiengesellschaft,"
,,,,,,Essen
,,,,,,
454,SCHENKER,Erbringung,150.000,150.000,100,DB Mobility Logistics
,"LUXEMBURG GMBH,",logistischer,,,,"AG, Berlin"
,Leudelange/Luxemburg,Dienstleistungen,,,,
,,aller Art,,,,
,,,,,,
455,Schenker Mauritanie,Transport &,68.607.000,68.607.000,100,"Schenker SA,"
,"SAS, Nouakchott",Logistik,MRO,MRO,,Gennevilliers-Cedex
,,,,,,
,,,,,,
456,Schenker Mauritius,Holding-,35.710.000,35.699700.000,"99,97",DB Mobility Logistics
,(Malaysian Holdings),gesellschaft,USD,USD,,"AG, Berlin"
,"Ltd., Port",,,10.713000,"0,03",Schenker (Asia
,Louis/Mauritius,,,USD,,"Pacific) Pte. Ltd.,"
,,,,,,Singapur
457,Schenker Mauritius,Holding-,33.110.000,22.600.886000,"68,26",DB Mobility Logistics
,"(Thai Holdings) Ltd.,",gesellschaft,USD,USD,,"AG, Berlin"
